event_idx,group,day,date,start_time,end_time,duration_sec,behavior,initiator_id,receiver_id,ended_by,pen_location,linked,camera_id,video_filename,video_path,event_offset_sec,video_id,_primary_label
354,1,4,2024-07-09,07:27:53,07:27:57,4,ear,5682,5681,receiver,front,True,7,N884A6_ch7_main_20240709070000_20240709073000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709070000_20240709073000.mp4,1673.0,n884a6_ch7_main_20240709070000_20240709073000.mp4,unknown
355,1,4,2024-07-09,07:29:34,07:29:35,1,ear,5681,5682,initiator,front,True,7,N884A6_ch7_main_20240709070000_20240709073000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709070000_20240709073000.mp4,1774.0,n884a6_ch7_main_20240709070000_20240709073000.mp4,unknown
356,1,4,2024-07-09,07:31:59,07:32:01,2,ear,5683,5682,receiver,front,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709073000_20240709080000.mp4,119.0,n884a6_ch7_main_20240709073000_20240709080000.mp4,unknown
357,1,4,2024-07-09,07:32:04,07:32:15,11,ear,5683,5682,receiver,front,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709073000_20240709080000.mp4,124.0,n884a6_ch7_main_20240709073000_20240709080000.mp4,unknown
358,1,4,2024-07-09,07:33:07,07:33:08,1,tail,5681,5683,initiator,back,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709073000_20240709080000.mp4,187.0,n884a6_ch7_main_20240709073000_20240709080000.mp4,unknown
359,1,4,2024-07-09,07:33:15,07:33:16,1,tail,5681,5683,initiator,back,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709073000_20240709080000.mp4,195.0,n884a6_ch7_main_20240709073000_20240709080000.mp4,unknown
360,1,4,2024-07-09,07:33:35,07:33:35,0,teat,5681,5683,receiver,middle,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709073000_20240709080000.mp4,215.0,n884a6_ch7_main_20240709073000_20240709080000.mp4,unknown
361,1,4,2024-07-09,07:35:45,07:35:46,1,ear,5682,5680,initiator,middle,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709073000_20240709080000.mp4,345.0,n884a6_ch7_main_20240709073000_20240709080000.mp4,unknown
362,1,4,2024-07-09,07:35:51,07:35:52,1,ear,5682,5680,initiator,middle,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709073000_20240709080000.mp4,351.0,n884a6_ch7_main_20240709073000_20240709080000.mp4,unknown
363,1,4,2024-07-09,07:36:06,07:36:08,2,ear,5683,5681,receiver,middle,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709073000_20240709080000.mp4,366.0,n884a6_ch7_main_20240709073000_20240709080000.mp4,unknown
364,1,4,2024-07-09,07:37:10,07:37:13,3,tail,5681,5682,initiator,front,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709073000_20240709080000.mp4,430.0,n884a6_ch7_main_20240709073000_20240709080000.mp4,unknown
365,1,4,2024-07-09,07:37:21,07:37:28,7,tail,5681,5682,receiver,front,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709073000_20240709080000.mp4,441.0,n884a6_ch7_main_20240709073000_20240709080000.mp4,unknown
366,1,4,2024-07-09,07:41:02,07:41:17,15,ear,5682,5680,receiver,front,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709073000_20240709080000.mp4,662.0,n884a6_ch7_main_20240709073000_20240709080000.mp4,unknown
367,1,4,2024-07-09,07:44:44,07:44:47,3,ear,5682,5681,receiver,middle,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709073000_20240709080000.mp4,884.0,n884a6_ch7_main_20240709073000_20240709080000.mp4,unknown
368,1,4,2024-07-09,07:44:50,07:44:52,2,ear,5682,5681,initiator,middle,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709073000_20240709080000.mp4,890.0,n884a6_ch7_main_20240709073000_20240709080000.mp4,unknown
369,1,4,2024-07-09,07:45:08,07:45:27,19,ear,5682,5681,receiver,middle,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709073000_20240709080000.mp4,908.0,n884a6_ch7_main_20240709073000_20240709080000.mp4,unknown
370,1,4,2024-07-09,07:45:30,07:45:30,0,ear,5682,5681,initiator,middle,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709073000_20240709080000.mp4,930.0,n884a6_ch7_main_20240709073000_20240709080000.mp4,unknown
371,1,4,2024-07-09,07:45:34,07:45:42,8,ear,5682,5681,receiver,middle,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709073000_20240709080000.mp4,934.0,n884a6_ch7_main_20240709073000_20240709080000.mp4,unknown
372,1,4,2024-07-09,07:46:05,07:46:13,8,ear,5682,5680,receiver,front,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709073000_20240709080000.mp4,965.0,n884a6_ch7_main_20240709073000_20240709080000.mp4,unknown
373,1,4,2024-07-09,07:47:11,07:47:21,10,ear,5682,5681,receiver,front,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709073000_20240709080000.mp4,1031.0,n884a6_ch7_main_20240709073000_20240709080000.mp4,unknown
374,1,4,2024-07-09,07:47:23,07:47:35,12,ear,5682,5681,initiator,front,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709073000_20240709080000.mp4,1043.0,n884a6_ch7_main_20240709073000_20240709080000.mp4,unknown
375,1,4,2024-07-09,07:49:28,07:49:33,5,ear,5684,5683,receiver,front,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709073000_20240709080000.mp4,1168.0,n884a6_ch7_main_20240709073000_20240709080000.mp4,unknown
376,1,4,2024-07-09,07:50:17,07:50:23,6,ear,5681,5682,receiver,middle,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709073000_20240709080000.mp4,1217.0,n884a6_ch7_main_20240709073000_20240709080000.mp4,unknown
377,1,4,2024-07-09,07:50:40,07:50:49,9,ear,5682,5681,initiator,middle,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709073000_20240709080000.mp4,1240.0,n884a6_ch7_main_20240709073000_20240709080000.mp4,unknown
378,1,4,2024-07-09,07:54:10,07:54:17,7,ear,5682,5681,receiver,front,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709073000_20240709080000.mp4,1450.0,n884a6_ch7_main_20240709073000_20240709080000.mp4,unknown
379,1,4,2024-07-09,07:55:21,07:55:37,16,tail,5682,5681,unknown,front,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709073000_20240709080000.mp4,1521.0,n884a6_ch7_main_20240709073000_20240709080000.mp4,unknown
380,1,4,2024-07-09,07:55:28,07:55:28,0,ear,5684,5683,initiator,middle,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709073000_20240709080000.mp4,1528.0,n884a6_ch7_main_20240709073000_20240709080000.mp4,unknown
381,1,4,2024-07-09,07:55:37,07:55:51,14,tail,5682,5681,receiver,front,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709073000_20240709080000.mp4,1537.0,n884a6_ch7_main_20240709073000_20240709080000.mp4,unknown
382,1,4,2024-07-09,07:56:59,07:57:05,6,ear,5682,5680,initiator,middle,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709073000_20240709080000.mp4,1619.0,n884a6_ch7_main_20240709073000_20240709080000.mp4,unknown
383,1,4,2024-07-09,07:58:37,07:58:59,22,ear,5682,5680,receiver,middle,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709073000_20240709080000.mp4,1717.0,n884a6_ch7_main_20240709073000_20240709080000.mp4,unknown
384,1,4,2024-07-09,07:59:00,07:59:03,3,ear,5682,5680,receiver,middle,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709073000_20240709080000.mp4,1740.0,n884a6_ch7_main_20240709073000_20240709080000.mp4,unknown
385,1,4,2024-07-09,07:59:42,07:59:43,1,ear,5682,5680,initiator,middle,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709073000_20240709080000.mp4,1782.0,n884a6_ch7_main_20240709073000_20240709080000.mp4,unknown
386,1,4,2024-07-09,07:59:46,07:59:47,1,ear,5682,5680,initiator,middle,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709073000_20240709080000.mp4,1786.0,n884a6_ch7_main_20240709073000_20240709080000.mp4,unknown
387,1,4,2024-07-09,07:59:57,07:59:59,2,ear,5682,5680,initiator,middle,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709073000_20240709080000.mp4,1797.0,n884a6_ch7_main_20240709073000_20240709080000.mp4,unknown
388,1,4,2024-07-09,08:00:01,08:00:03,2,ear,5682,5680,initiator,middle,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709073000_20240709080000.mp4,1801.0,n884a6_ch7_main_20240709073000_20240709080000.mp4,unknown
389,1,4,2024-07-09,08:00:08,08:00:10,2,ear,5682,5680,initiator,middle,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709073000_20240709080000.mp4,1808.0,n884a6_ch7_main_20240709073000_20240709080000.mp4,unknown
390,1,4,2024-07-09,08:00:11,08:00:19,8,ear,5682,5681,initiator,middle,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709073000_20240709080000.mp4,1811.0,n884a6_ch7_main_20240709073000_20240709080000.mp4,unknown
391,1,4,2024-07-09,08:01:12,08:01:13,1,ear,5682,5681,initiator,middle,True,7,N884A6_ch7_main_20240709080000_20240709083000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709080000_20240709083000.mp4,72.0,n884a6_ch7_main_20240709080000_20240709083000.mp4,unknown
392,1,4,2024-07-09,08:01:15,08:01:24,9,ear,5682,5681,receiver,middle,True,7,N884A6_ch7_main_20240709080000_20240709083000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709080000_20240709083000.mp4,75.0,n884a6_ch7_main_20240709080000_20240709083000.mp4,unknown
393,1,4,2024-07-09,08:01:31,08:01:33,2,ear,5682,5680,receiver,middle,True,7,N884A6_ch7_main_20240709080000_20240709083000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709080000_20240709083000.mp4,91.0,n884a6_ch7_main_20240709080000_20240709083000.mp4,unknown
394,1,4,2024-07-09,08:01:38,08:01:40,2,ear,5682,5680,receiver,middle,True,7,N884A6_ch7_main_20240709080000_20240709083000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709080000_20240709083000.mp4,98.0,n884a6_ch7_main_20240709080000_20240709083000.mp4,unknown
395,1,4,2024-07-09,08:01:42,08:01:44,2,ear,5682,5680,receiver,middle,True,7,N884A6_ch7_main_20240709080000_20240709083000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709080000_20240709083000.mp4,102.0,n884a6_ch7_main_20240709080000_20240709083000.mp4,unknown
396,1,4,2024-07-09,08:01:45,08:02:25,40,ear,5682,5681,initiator,middle,True,7,N884A6_ch7_main_20240709080000_20240709083000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709080000_20240709083000.mp4,105.0,n884a6_ch7_main_20240709080000_20240709083000.mp4,unknown
397,1,4,2024-07-09,08:03:47,08:03:57,10,ear,5682,5681,receiver,middle,True,7,N884A6_ch7_main_20240709080000_20240709083000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709080000_20240709083000.mp4,227.0,n884a6_ch7_main_20240709080000_20240709083000.mp4,unknown
398,1,4,2024-07-09,08:04:25,08:04:27,2,ear,5682,5680,initiator,middle,True,7,N884A6_ch7_main_20240709080000_20240709083000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709080000_20240709083000.mp4,265.0,n884a6_ch7_main_20240709080000_20240709083000.mp4,unknown
399,1,4,2024-07-09,08:04:47,08:05:01,14,ear,5682,5680,receiver,middle,True,7,N884A6_ch7_main_20240709080000_20240709083000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709080000_20240709083000.mp4,287.0,n884a6_ch7_main_20240709080000_20240709083000.mp4,unknown
400,1,4,2024-07-09,08:05:57,08:05:58,1,tail,5682,5681,initiator,middle,True,7,N884A6_ch7_main_20240709080000_20240709083000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709080000_20240709083000.mp4,357.0,n884a6_ch7_main_20240709080000_20240709083000.mp4,unknown
401,1,4,2024-07-09,08:06:23,08:06:31,8,tail,5682,5681,initiator,middle,True,7,N884A6_ch7_main_20240709080000_20240709083000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709080000_20240709083000.mp4,383.0,n884a6_ch7_main_20240709080000_20240709083000.mp4,unknown
402,1,4,2024-07-09,08:11:37,08:12:58,81,ear,5684,5683,initiator,front,True,7,N884A6_ch7_main_20240709080000_20240709083000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709080000_20240709083000.mp4,697.0,n884a6_ch7_main_20240709080000_20240709083000.mp4,unknown
403,1,4,2024-07-09,08:13:22,08:13:38,16,ear,5684,5683,receiver,front,True,7,N884A6_ch7_main_20240709080000_20240709083000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709080000_20240709083000.mp4,802.0,n884a6_ch7_main_20240709080000_20240709083000.mp4,unknown
404,1,4,2024-07-09,08:14:24,08:14:26,2,ear,5684,5683,initiator,front,True,7,N884A6_ch7_main_20240709080000_20240709083000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709080000_20240709083000.mp4,864.0,n884a6_ch7_main_20240709080000_20240709083000.mp4,unknown
405,1,4,2024-07-09,08:17:16,08:17:32,16,tail,5684,5683,initiator,middle,True,7,N884A6_ch7_main_20240709080000_20240709083000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709080000_20240709083000.mp4,1036.0,n884a6_ch7_main_20240709080000_20240709083000.mp4,unknown
406,1,4,2024-07-09,08:17:54,08:17:55,1,tail,5684,5681,receiver,front,True,7,N884A6_ch7_main_20240709080000_20240709083000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709080000_20240709083000.mp4,1074.0,n884a6_ch7_main_20240709080000_20240709083000.mp4,unknown
407,1,4,2024-07-09,08:23:33,08:23:37,4,ear,5684,5683,initiator,middle,True,7,N884A6_ch7_main_20240709080000_20240709083000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709080000_20240709083000.mp4,1413.0,n884a6_ch7_main_20240709080000_20240709083000.mp4,unknown
408,1,4,2024-07-09,08:23:58,08:24:06,8,ear,5684,5683,initiator,middle,True,7,N884A6_ch7_main_20240709080000_20240709083000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709080000_20240709083000.mp4,1438.0,n884a6_ch7_main_20240709080000_20240709083000.mp4,unknown
409,1,4,2024-07-09,08:24:09,08:24:09,0,ear,5684,5683,initiator,middle,True,7,N884A6_ch7_main_20240709080000_20240709083000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709080000_20240709083000.mp4,1449.0,n884a6_ch7_main_20240709080000_20240709083000.mp4,unknown
410,1,4,2024-07-09,08:47:38,08:47:50,12,ear,5682,5681,receiver,back,True,7,N884A6_ch7_main_20240709083000_20240709090000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709083000_20240709090000.mp4,1058.0,n884a6_ch7_main_20240709083000_20240709090000.mp4,unknown
411,1,4,2024-07-09,08:52:36,08:52:44,8,ear,5682,5681,initiator,middle,True,7,N884A6_ch7_main_20240709083000_20240709090000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709083000_20240709090000.mp4,1356.0,n884a6_ch7_main_20240709083000_20240709090000.mp4,unknown
412,1,4,2024-07-09,08:59:44,09:00:00,16,ear,5684,5681,unknown,middle,True,7,N884A6_ch7_main_20240709083000_20240709090000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709083000_20240709090000.mp4,1784.0,n884a6_ch7_main_20240709083000_20240709090000.mp4,unknown
413,1,4,2024-07-09,09:00:00,09:00:15,15,ear,5684,5681,interrupted,middle,True,7,N884A6_ch7_main_20240709083000_20240709090000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709083000_20240709090000.mp4,1800.0,n884a6_ch7_main_20240709083000_20240709090000.mp4,unknown
414,1,4,2024-07-09,09:03:12,09:03:16,4,ear,5684,5683,receiver,front,True,7,N884A6_ch7_main_20240709090000_20240709093000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709090000_20240709093000.mp4,192.0,n884a6_ch7_main_20240709090000_20240709093000.mp4,unknown
415,1,4,2024-07-09,09:04:53,09:04:54,1,ear,5682,5680,receiver,front,True,7,N884A6_ch7_main_20240709090000_20240709093000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709090000_20240709093000.mp4,293.0,n884a6_ch7_main_20240709090000_20240709093000.mp4,unknown
416,1,4,2024-07-09,09:04:55,09:05:02,7,ear,5682,5680,receiver,front,True,7,N884A6_ch7_main_20240709090000_20240709093000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709090000_20240709093000.mp4,295.0,n884a6_ch7_main_20240709090000_20240709093000.mp4,unknown
417,1,4,2024-07-09,09:05:55,09:06:00,5,ear,5684,5683,receiver,front,True,7,N884A6_ch7_main_20240709090000_20240709093000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709090000_20240709093000.mp4,355.0,n884a6_ch7_main_20240709090000_20240709093000.mp4,unknown
418,1,4,2024-07-09,09:06:03,09:06:04,1,ear,5682,5681,initiator,middle,True,7,N884A6_ch7_main_20240709090000_20240709093000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709090000_20240709093000.mp4,363.0,n884a6_ch7_main_20240709090000_20240709093000.mp4,unknown
419,1,4,2024-07-09,09:06:30,09:06:36,6,ear,5682,5681,initiator,middle,True,7,N884A6_ch7_main_20240709090000_20240709093000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709090000_20240709093000.mp4,390.0,n884a6_ch7_main_20240709090000_20240709093000.mp4,unknown
420,1,4,2024-07-09,09:06:38,09:06:38,0,ear,5682,5681,initiator,middle,True,7,N884A6_ch7_main_20240709090000_20240709093000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709090000_20240709093000.mp4,398.0,n884a6_ch7_main_20240709090000_20240709093000.mp4,unknown
421,1,4,2024-07-09,09:06:44,09:06:46,2,ear,5682,5681,initiator,middle,True,7,N884A6_ch7_main_20240709090000_20240709093000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709090000_20240709093000.mp4,404.0,n884a6_ch7_main_20240709090000_20240709093000.mp4,unknown
422,1,4,2024-07-09,09:06:48,09:08:22,94,ear,5682,5681,initiator,middle,True,7,N884A6_ch7_main_20240709090000_20240709093000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709090000_20240709093000.mp4,408.0,n884a6_ch7_main_20240709090000_20240709093000.mp4,unknown
423,1,4,2024-07-09,09:08:25,09:08:33,8,ear,5682,5681,initiator,middle,True,7,N884A6_ch7_main_20240709090000_20240709093000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709090000_20240709093000.mp4,505.0,n884a6_ch7_main_20240709090000_20240709093000.mp4,unknown
