event_idx,group,day,date,start_time,end_time,duration_sec,behavior,initiator_id,receiver_id,ended_by,pen_location,linked,camera_id,video_filename,video_path,event_offset_sec
304,1,1,,17:38:55,17:39:01,6,ear,5682,5681,receiver,back,True,7,N884A6_ch7_main_20240706173001_20240706180001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706173001_20240706180001.mp4,534.0
305,1,1,,17:41:12,17:41:13,1,ear,5682,5684,receiver,back,True,7,N884A6_ch7_main_20240706173001_20240706180001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706173001_20240706180001.mp4,671.0
306,1,1,,17:44:07,17:44:07,1,ear,5682,5683,receiver,back,True,7,N884A6_ch7_main_20240706173001_20240706180001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706173001_20240706180001.mp4,846.0
307,1,1,,17:45:27,17:45:28,1,ear,5680,5684,receiver,front,True,7,N884A6_ch7_main_20240706173001_20240706180001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706173001_20240706180001.mp4,926.0
308,1,1,,17:45:29,17:45:30,1,ear,5680,5684,initiator,front,True,7,N884A6_ch7_main_20240706173001_20240706180001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706173001_20240706180001.mp4,928.0
309,1,1,,17:45:33,17:45:35,2,ear,5680,5684,initiator,front,True,7,N884A6_ch7_main_20240706173001_20240706180001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706173001_20240706180001.mp4,932.0
310,1,1,,17:46:01,17:46:06,5,ear,5680,5684,receiver,front,True,7,N884A6_ch7_main_20240706173001_20240706180001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706173001_20240706180001.mp4,960.0
311,1,1,,17:51:45,17:51:50,5,ear,5682,5680,initiator,front,True,7,N884A6_ch7_main_20240706173001_20240706180001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706173001_20240706180001.mp4,1304.0
312,1,1,,17:54:15,17:54:17,2,ear,5682,5681,receiver,back,True,7,N884A6_ch7_main_20240706173001_20240706180001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706173001_20240706180001.mp4,1454.0
313,1,1,,17:54:37,17:54:39,2,ear,5682,5681,receiver,back,True,7,N884A6_ch7_main_20240706173001_20240706180001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706173001_20240706180001.mp4,1476.0
314,1,1,,17:54:53,17:54:53,1,ear,5682,5681,receiver,back,True,7,N884A6_ch7_main_20240706173001_20240706180001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706173001_20240706180001.mp4,1492.0
315,1,1,,17:58:12,17:58:28,16,ear,5682,5680,receiver,back,True,7,N884A6_ch7_main_20240706173001_20240706180001.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 1\Cam 7\N884A6_ch7_main_20240706173001_20240706180001.mp4,1691.0
316,1,4,2024-07-09,06:02:07,06:02:10,3,teat,5684,5683,initiator,back,True,7,N884A6_ch7_main_20240709060000_20240709063000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709060000_20240709063000.mp4,127.0
317,1,4,2024-07-09,06:04:21,06:04:21,1,tail,5684,5683,receiver,middle,True,7,N884A6_ch7_main_20240709060000_20240709063000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709060000_20240709063000.mp4,261.0
318,1,4,2024-07-09,06:04:22,06:04:24,2,tail,5684,5683,receiver,middle,True,7,N884A6_ch7_main_20240709060000_20240709063000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709060000_20240709063000.mp4,262.0
319,1,4,2024-07-09,06:05:23,06:05:31,8,ear,5684,5683,receiver,front,True,7,N884A6_ch7_main_20240709060000_20240709063000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709060000_20240709063000.mp4,323.0
320,1,4,2024-07-09,06:05:36,06:05:37,1,tail,5683,5681,initiator,front,True,7,N884A6_ch7_main_20240709060000_20240709063000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709060000_20240709063000.mp4,336.0
321,1,4,2024-07-09,06:05:36,06:05:39,3,ear,5684,5683,receiver,front,True,7,N884A6_ch7_main_20240709060000_20240709063000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709060000_20240709063000.mp4,336.0
322,1,4,2024-07-09,06:07:29,06:07:30,1,ear,5683,5684,initiator,front,True,7,N884A6_ch7_main_20240709060000_20240709063000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709060000_20240709063000.mp4,449.0
323,1,4,2024-07-09,06:07:51,06:07:52,1,ear,5683,5684,initiator,front,True,7,N884A6_ch7_main_20240709060000_20240709063000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709060000_20240709063000.mp4,471.0
324,1,4,2024-07-09,06:15:03,06:15:03,1,ear,5681,5680,initiator,middle,True,7,N884A6_ch7_main_20240709060000_20240709063000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709060000_20240709063000.mp4,903.0
325,1,4,2024-07-09,06:18:53,06:18:55,2,ear,5683,5684,receiver,front,True,7,N884A6_ch7_main_20240709060000_20240709063000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709060000_20240709063000.mp4,1133.0
326,1,4,2024-07-09,06:20:20,06:20:30,10,ear,5683,5681,receiver,middle,True,7,N884A6_ch7_main_20240709060000_20240709063000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709060000_20240709063000.mp4,1220.0
327,1,4,2024-07-09,06:20:34,06:20:37,3,ear,5683,5681,initiator,middle,True,7,N884A6_ch7_main_20240709060000_20240709063000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709060000_20240709063000.mp4,1234.0
328,1,4,2024-07-09,06:20:39,06:20:42,3,ear,5683,5681,initiator,middle,True,7,N884A6_ch7_main_20240709060000_20240709063000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709060000_20240709063000.mp4,1239.0
329,1,4,2024-07-09,06:20:45,06:20:49,4,ear,5683,5681,initiator,middle,True,7,N884A6_ch7_main_20240709060000_20240709063000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709060000_20240709063000.mp4,1245.0
330,1,4,2024-07-09,06:20:50,06:20:53,3,ear,5683,5681,initiator,middle,True,7,N884A6_ch7_main_20240709060000_20240709063000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709060000_20240709063000.mp4,1250.0
331,1,4,2024-07-09,06:27:01,06:27:02,1,ear,5684,5683,initiator,front,True,7,N884A6_ch7_main_20240709060000_20240709063000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709060000_20240709063000.mp4,1621.0
332,1,4,2024-07-09,06:28:59,06:29:48,49,teat,5684,5683,initiator,front,True,7,N884A6_ch7_main_20240709060000_20240709063000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709060000_20240709063000.mp4,1739.0
333,1,4,2024-07-09,06:30:00,06:30:58,58,teat,5684,5683,initiator,front,True,7,N884A6_ch7_main_20240709060000_20240709063000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709060000_20240709063000.mp4,1800.0
334,1,4,2024-07-09,06:31:09,06:31:13,4,tail,5684,5683,initiator,front,True,7,N884A6_ch7_main_20240709063000_20240709070000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709063000_20240709070000.mp4,69.0
335,1,4,2024-07-09,06:41:09,06:41:11,2,ear,5683,5684,initiator,middle,True,7,N884A6_ch7_main_20240709063000_20240709070000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709063000_20240709070000.mp4,669.0
336,1,4,2024-07-09,06:41:18,06:41:23,5,ear,5684,5683,initiator,middle,True,7,N884A6_ch7_main_20240709063000_20240709070000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709063000_20240709070000.mp4,678.0
337,1,4,2024-07-09,06:42:00,06:42:14,14,ear,5684,5680,receiver,middle,True,7,N884A6_ch7_main_20240709063000_20240709070000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709063000_20240709070000.mp4,720.0
338,1,4,2024-07-09,06:42:27,06:42:40,13,ear,5684,5680,initiator,middle,True,7,N884A6_ch7_main_20240709063000_20240709070000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709063000_20240709070000.mp4,747.0
339,1,4,2024-07-09,06:42:43,06:43:09,26,ear,5684,5680,initiator,middle,True,7,N884A6_ch7_main_20240709063000_20240709070000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709063000_20240709070000.mp4,763.0
340,1,4,2024-07-09,06:43:16,06:43:16,1,ear,5684,5680,initiator,middle,True,7,N884A6_ch7_main_20240709063000_20240709070000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709063000_20240709070000.mp4,796.0
341,1,4,2024-07-09,06:43:18,06:43:23,5,ear,5684,5680,initiator,middle,True,7,N884A6_ch7_main_20240709063000_20240709070000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709063000_20240709070000.mp4,798.0
342,1,4,2024-07-09,06:43:28,06:43:28,1,ear,5684,5680,initiator,middle,True,7,N884A6_ch7_main_20240709063000_20240709070000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709063000_20240709070000.mp4,808.0
343,1,4,2024-07-09,06:43:30,06:43:45,15,ear,5684,5680,initiator,middle,True,7,N884A6_ch7_main_20240709063000_20240709070000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709063000_20240709070000.mp4,810.0
344,1,4,2024-07-09,06:43:49,06:43:50,1,ear,5684,5680,initiator,middle,True,7,N884A6_ch7_main_20240709063000_20240709070000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709063000_20240709070000.mp4,829.0
345,1,4,2024-07-09,06:44:01,06:44:05,4,ear,5684,5680,initiator,middle,True,7,N884A6_ch7_main_20240709063000_20240709070000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709063000_20240709070000.mp4,841.0
346,1,4,2024-07-09,06:44:15,06:44:28,13,ear,5684,5680,initiator,middle,True,7,N884A6_ch7_main_20240709063000_20240709070000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709063000_20240709070000.mp4,855.0
347,1,4,2024-07-09,06:44:33,06:45:08,35,ear,5684,5680,initiator,middle,True,7,N884A6_ch7_main_20240709063000_20240709070000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709063000_20240709070000.mp4,873.0
348,1,4,2024-07-09,06:45:17,06:45:21,4,ear,5684,5680,initiator,middle,True,7,N884A6_ch7_main_20240709063000_20240709070000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709063000_20240709070000.mp4,917.0
349,1,4,2024-07-09,06:45:43,06:46:03,20,ear,5684,5680,initiator,middle,True,7,N884A6_ch7_main_20240709063000_20240709070000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709063000_20240709070000.mp4,943.0
350,1,4,2024-07-09,06:46:06,06:46:30,24,ear,5684,5680,initiator,middle,True,7,N884A6_ch7_main_20240709063000_20240709070000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709063000_20240709070000.mp4,966.0
351,1,4,2024-07-09,06:46:32,06:46:37,5,ear,5684,5680,initiator,middle,True,7,N884A6_ch7_main_20240709063000_20240709070000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709063000_20240709070000.mp4,992.0
352,1,4,2024-07-09,07:27:08,07:27:09,1,ear,5682,5681,receiver,front,True,7,N884A6_ch7_main_20240709070000_20240709073000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709070000_20240709073000.mp4,1628.0
353,1,4,2024-07-09,07:27:10,07:27:11,1,ear,5682,5681,initiator,front,True,7,N884A6_ch7_main_20240709070000_20240709073000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709070000_20240709073000.mp4,1630.0
354,1,4,2024-07-09,07:27:53,07:27:57,4,ear,5682,5681,receiver,front,True,7,N884A6_ch7_main_20240709070000_20240709073000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709070000_20240709073000.mp4,1673.0
355,1,4,2024-07-09,07:29:34,07:29:35,1,ear,5681,5682,initiator,front,True,7,N884A6_ch7_main_20240709070000_20240709073000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709070000_20240709073000.mp4,1774.0
356,1,4,2024-07-09,07:31:59,07:32:01,2,ear,5683,5682,receiver,front,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709073000_20240709080000.mp4,119.0
357,1,4,2024-07-09,07:32:04,07:32:15,11,ear,5683,5682,receiver,front,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709073000_20240709080000.mp4,124.0
358,1,4,2024-07-09,07:33:07,07:33:08,1,tail,5681,5683,initiator,back,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709073000_20240709080000.mp4,187.0
359,1,4,2024-07-09,07:33:15,07:33:16,1,tail,5681,5683,initiator,back,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709073000_20240709080000.mp4,195.0
360,1,4,2024-07-09,07:33:35,07:33:35,1,teat,5681,5683,receiver,middle,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709073000_20240709080000.mp4,215.0
361,1,4,2024-07-09,07:35:45,07:35:46,1,ear,5682,5680,initiator,middle,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709073000_20240709080000.mp4,345.0
362,1,4,2024-07-09,07:35:51,07:35:52,1,ear,5682,5680,initiator,middle,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709073000_20240709080000.mp4,351.0
363,1,4,2024-07-09,07:36:06,07:36:08,2,ear,5683,5681,receiver,middle,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709073000_20240709080000.mp4,366.0
364,1,4,2024-07-09,07:37:10,07:37:13,3,tail,5681,5682,initiator,front,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709073000_20240709080000.mp4,430.0
365,1,4,2024-07-09,07:37:21,07:37:28,7,tail,5681,5682,receiver,front,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709073000_20240709080000.mp4,441.0
366,1,4,2024-07-09,07:41:02,07:41:17,15,ear,5682,5680,receiver,front,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709073000_20240709080000.mp4,662.0
367,1,4,2024-07-09,07:44:44,07:44:47,3,ear,5682,5681,receiver,middle,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709073000_20240709080000.mp4,884.0
368,1,4,2024-07-09,07:44:50,07:44:52,2,ear,5682,5681,initiator,middle,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709073000_20240709080000.mp4,890.0
369,1,4,2024-07-09,07:45:08,07:45:27,19,ear,5682,5681,receiver,middle,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709073000_20240709080000.mp4,908.0
370,1,4,2024-07-09,07:45:30,07:45:30,1,ear,5682,5681,initiator,middle,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709073000_20240709080000.mp4,930.0
371,1,4,2024-07-09,07:45:34,07:45:42,8,ear,5682,5681,receiver,middle,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709073000_20240709080000.mp4,934.0
372,1,4,2024-07-09,07:46:05,07:46:13,8,ear,5682,5680,receiver,front,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709073000_20240709080000.mp4,965.0
373,1,4,2024-07-09,07:47:11,07:47:21,10,ear,5682,5681,receiver,front,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709073000_20240709080000.mp4,1031.0
374,1,4,2024-07-09,07:47:23,07:47:35,12,ear,5682,5681,initiator,front,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709073000_20240709080000.mp4,1043.0
375,1,4,2024-07-09,07:49:28,07:49:33,5,ear,5684,5683,receiver,front,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709073000_20240709080000.mp4,1168.0
376,1,4,2024-07-09,07:50:17,07:50:23,6,ear,5681,5682,receiver,middle,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709073000_20240709080000.mp4,1217.0
377,1,4,2024-07-09,07:50:40,07:50:49,9,ear,5682,5681,initiator,middle,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709073000_20240709080000.mp4,1240.0
378,1,4,2024-07-09,07:54:10,07:54:17,7,ear,5682,5681,receiver,front,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709073000_20240709080000.mp4,1450.0
379,1,4,2024-07-09,07:55:21,07:55:37,16,tail,5682,5681,unknown,front,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709073000_20240709080000.mp4,1521.0
380,1,4,2024-07-09,07:55:28,07:55:28,1,ear,5684,5683,initiator,middle,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709073000_20240709080000.mp4,1528.0
381,1,4,2024-07-09,07:55:37,07:55:51,14,tail,5682,5681,receiver,front,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709073000_20240709080000.mp4,1537.0
382,1,4,2024-07-09,07:56:59,07:57:05,6,ear,5682,5680,initiator,middle,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709073000_20240709080000.mp4,1619.0
383,1,4,2024-07-09,07:58:37,07:58:59,22,ear,5682,5680,receiver,middle,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709073000_20240709080000.mp4,1717.0
384,1,4,2024-07-09,07:59:00,07:59:03,3,ear,5682,5680,receiver,middle,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709073000_20240709080000.mp4,1740.0
385,1,4,2024-07-09,07:59:42,07:59:43,1,ear,5682,5680,initiator,middle,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709073000_20240709080000.mp4,1782.0
386,1,4,2024-07-09,07:59:46,07:59:47,1,ear,5682,5680,initiator,middle,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709073000_20240709080000.mp4,1786.0
387,1,4,2024-07-09,07:59:57,07:59:59,2,ear,5682,5680,initiator,middle,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709073000_20240709080000.mp4,1797.0
388,1,4,2024-07-09,08:00:01,08:00:03,2,ear,5682,5680,initiator,middle,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709073000_20240709080000.mp4,1801.0
389,1,4,2024-07-09,08:00:08,08:00:10,2,ear,5682,5680,initiator,middle,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709073000_20240709080000.mp4,1808.0
390,1,4,2024-07-09,08:00:11,08:00:19,8,ear,5682,5681,initiator,middle,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709073000_20240709080000.mp4,1811.0
391,1,4,2024-07-09,08:01:12,08:01:13,1,ear,5682,5681,initiator,middle,True,7,N884A6_ch7_main_20240709080000_20240709083000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709080000_20240709083000.mp4,72.0
392,1,4,2024-07-09,08:01:15,08:01:24,9,ear,5682,5681,receiver,middle,True,7,N884A6_ch7_main_20240709080000_20240709083000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709080000_20240709083000.mp4,75.0
393,1,4,2024-07-09,08:01:31,08:01:33,2,ear,5682,5680,receiver,middle,True,7,N884A6_ch7_main_20240709080000_20240709083000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709080000_20240709083000.mp4,91.0
