event_idx,group,day,date,start_time,end_time,duration_sec,behavior,initiator_id,receiver_id,ended_by,pen_location,linked,camera_id,video_filename,video_path,event_offset_sec,video_id,_primary_label,calc_offset_sec,duration_sec_fixed,duration_was_fixed,verify_ok,verify_reason
336,1,4,2024-07-09,06:41:18,06:41:23,5,ear,5684,5683,initiator,middle,True,7,N884A6_ch7_main_20240709063000_20240709070000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709063000_20240709070000.mp4,678.0,n884a6_ch7_main_20240709063000_20240709070000.mp4,unknown,678.0,5.0,False,True,ok
337,1,4,2024-07-09,06:42:00,06:42:14,14,ear,5684,5680,receiver,middle,True,7,N884A6_ch7_main_20240709063000_20240709070000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709063000_20240709070000.mp4,720.0,n884a6_ch7_main_20240709063000_20240709070000.mp4,unknown,720.0,14.0,False,True,ok
338,1,4,2024-07-09,06:42:27,06:42:40,13,ear,5684,5680,initiator,middle,True,7,N884A6_ch7_main_20240709063000_20240709070000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709063000_20240709070000.mp4,747.0,n884a6_ch7_main_20240709063000_20240709070000.mp4,unknown,747.0,13.0,False,True,ok
339,1,4,2024-07-09,06:42:43,06:43:09,26,ear,5684,5680,initiator,middle,True,7,N884A6_ch7_main_20240709063000_20240709070000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709063000_20240709070000.mp4,763.0,n884a6_ch7_main_20240709063000_20240709070000.mp4,unknown,763.0,26.0,False,True,ok
340,1,4,2024-07-09,06:43:16,06:43:16,0,ear,5684,5680,initiator,middle,True,7,N884A6_ch7_main_20240709063000_20240709070000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709063000_20240709070000.mp4,796.0,n884a6_ch7_main_20240709063000_20240709070000.mp4,unknown,796.0,1.0,True,True,ok
341,1,4,2024-07-09,06:43:18,06:43:23,5,ear,5684,5680,initiator,middle,True,7,N884A6_ch7_main_20240709063000_20240709070000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709063000_20240709070000.mp4,798.0,n884a6_ch7_main_20240709063000_20240709070000.mp4,unknown,798.0,5.0,False,True,ok
342,1,4,2024-07-09,06:43:28,06:43:28,0,ear,5684,5680,initiator,middle,True,7,N884A6_ch7_main_20240709063000_20240709070000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709063000_20240709070000.mp4,808.0,n884a6_ch7_main_20240709063000_20240709070000.mp4,unknown,808.0,1.0,True,True,ok
343,1,4,2024-07-09,06:43:30,06:43:45,15,ear,5684,5680,initiator,middle,True,7,N884A6_ch7_main_20240709063000_20240709070000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709063000_20240709070000.mp4,810.0,n884a6_ch7_main_20240709063000_20240709070000.mp4,unknown,810.0,15.0,False,True,ok
344,1,4,2024-07-09,06:43:49,06:43:50,1,ear,5684,5680,initiator,middle,True,7,N884A6_ch7_main_20240709063000_20240709070000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709063000_20240709070000.mp4,829.0,n884a6_ch7_main_20240709063000_20240709070000.mp4,unknown,829.0,1.0,False,True,ok
345,1,4,2024-07-09,06:44:01,06:44:05,4,ear,5684,5680,initiator,middle,True,7,N884A6_ch7_main_20240709063000_20240709070000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709063000_20240709070000.mp4,841.0,n884a6_ch7_main_20240709063000_20240709070000.mp4,unknown,841.0,4.0,False,True,ok
346,1,4,2024-07-09,06:44:15,06:44:28,13,ear,5684,5680,initiator,middle,True,7,N884A6_ch7_main_20240709063000_20240709070000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709063000_20240709070000.mp4,855.0,n884a6_ch7_main_20240709063000_20240709070000.mp4,unknown,855.0,13.0,False,True,ok
347,1,4,2024-07-09,06:44:33,06:45:08,35,ear,5684,5680,initiator,middle,True,7,N884A6_ch7_main_20240709063000_20240709070000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709063000_20240709070000.mp4,873.0,n884a6_ch7_main_20240709063000_20240709070000.mp4,unknown,873.0,35.0,False,True,ok
348,1,4,2024-07-09,06:45:17,06:45:21,4,ear,5684,5680,initiator,middle,True,7,N884A6_ch7_main_20240709063000_20240709070000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709063000_20240709070000.mp4,917.0,n884a6_ch7_main_20240709063000_20240709070000.mp4,unknown,917.0,4.0,False,True,ok
349,1,4,2024-07-09,06:45:43,06:46:03,20,ear,5684,5680,initiator,middle,True,7,N884A6_ch7_main_20240709063000_20240709070000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709063000_20240709070000.mp4,943.0,n884a6_ch7_main_20240709063000_20240709070000.mp4,unknown,943.0,20.0,False,True,ok
350,1,4,2024-07-09,06:46:06,06:46:30,24,ear,5684,5680,initiator,middle,True,7,N884A6_ch7_main_20240709063000_20240709070000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709063000_20240709070000.mp4,966.0,n884a6_ch7_main_20240709063000_20240709070000.mp4,unknown,966.0,24.0,False,True,ok
351,1,4,2024-07-09,06:46:32,06:46:37,5,ear,5684,5680,initiator,middle,True,7,N884A6_ch7_main_20240709063000_20240709070000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709063000_20240709070000.mp4,992.0,n884a6_ch7_main_20240709063000_20240709070000.mp4,unknown,992.0,5.0,False,True,ok
352,1,4,2024-07-09,07:27:08,07:27:09,1,ear,5682,5681,receiver,front,True,7,N884A6_ch7_main_20240709070000_20240709073000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709070000_20240709073000.mp4,1628.0,n884a6_ch7_main_20240709070000_20240709073000.mp4,unknown,1628.0,1.0,False,True,ok
353,1,4,2024-07-09,07:27:10,07:27:11,1,ear,5682,5681,initiator,front,True,7,N884A6_ch7_main_20240709070000_20240709073000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709070000_20240709073000.mp4,1630.0,n884a6_ch7_main_20240709070000_20240709073000.mp4,unknown,1630.0,1.0,False,True,ok
354,1,4,2024-07-09,07:27:53,07:27:57,4,ear,5682,5681,receiver,front,True,7,N884A6_ch7_main_20240709070000_20240709073000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709070000_20240709073000.mp4,1673.0,n884a6_ch7_main_20240709070000_20240709073000.mp4,unknown,1673.0,4.0,False,True,ok
355,1,4,2024-07-09,07:29:34,07:29:35,1,ear,5681,5682,initiator,front,True,7,N884A6_ch7_main_20240709070000_20240709073000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709070000_20240709073000.mp4,1774.0,n884a6_ch7_main_20240709070000_20240709073000.mp4,unknown,1774.0,1.0,False,True,ok
356,1,4,2024-07-09,07:31:59,07:32:01,2,ear,5683,5682,receiver,front,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709073000_20240709080000.mp4,119.0,n884a6_ch7_main_20240709073000_20240709080000.mp4,unknown,119.0,2.0,False,True,ok
357,1,4,2024-07-09,07:32:04,07:32:15,11,ear,5683,5682,receiver,front,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709073000_20240709080000.mp4,124.0,n884a6_ch7_main_20240709073000_20240709080000.mp4,unknown,124.0,11.0,False,True,ok
358,1,4,2024-07-09,07:33:07,07:33:08,1,tail,5681,5683,initiator,back,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709073000_20240709080000.mp4,187.0,n884a6_ch7_main_20240709073000_20240709080000.mp4,unknown,187.0,1.0,False,True,ok
359,1,4,2024-07-09,07:33:15,07:33:16,1,tail,5681,5683,initiator,back,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709073000_20240709080000.mp4,195.0,n884a6_ch7_main_20240709073000_20240709080000.mp4,unknown,195.0,1.0,False,True,ok
360,1,4,2024-07-09,07:33:35,07:33:35,0,teat,5681,5683,receiver,middle,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709073000_20240709080000.mp4,215.0,n884a6_ch7_main_20240709073000_20240709080000.mp4,unknown,215.0,1.0,True,True,ok
361,1,4,2024-07-09,07:35:45,07:35:46,1,ear,5682,5680,initiator,middle,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709073000_20240709080000.mp4,345.0,n884a6_ch7_main_20240709073000_20240709080000.mp4,unknown,345.0,1.0,False,True,ok
362,1,4,2024-07-09,07:35:51,07:35:52,1,ear,5682,5680,initiator,middle,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709073000_20240709080000.mp4,351.0,n884a6_ch7_main_20240709073000_20240709080000.mp4,unknown,351.0,1.0,False,True,ok
363,1,4,2024-07-09,07:36:06,07:36:08,2,ear,5683,5681,receiver,middle,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709073000_20240709080000.mp4,366.0,n884a6_ch7_main_20240709073000_20240709080000.mp4,unknown,366.0,2.0,False,True,ok
364,1,4,2024-07-09,07:37:10,07:37:13,3,tail,5681,5682,initiator,front,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709073000_20240709080000.mp4,430.0,n884a6_ch7_main_20240709073000_20240709080000.mp4,unknown,430.0,3.0,False,True,ok
365,1,4,2024-07-09,07:37:21,07:37:28,7,tail,5681,5682,receiver,front,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709073000_20240709080000.mp4,441.0,n884a6_ch7_main_20240709073000_20240709080000.mp4,unknown,441.0,7.0,False,True,ok
366,1,4,2024-07-09,07:41:02,07:41:17,15,ear,5682,5680,receiver,front,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709073000_20240709080000.mp4,662.0,n884a6_ch7_main_20240709073000_20240709080000.mp4,unknown,662.0,15.0,False,True,ok
367,1,4,2024-07-09,07:44:44,07:44:47,3,ear,5682,5681,receiver,middle,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709073000_20240709080000.mp4,884.0,n884a6_ch7_main_20240709073000_20240709080000.mp4,unknown,884.0,3.0,False,True,ok
368,1,4,2024-07-09,07:44:50,07:44:52,2,ear,5682,5681,initiator,middle,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709073000_20240709080000.mp4,890.0,n884a6_ch7_main_20240709073000_20240709080000.mp4,unknown,890.0,2.0,False,True,ok
369,1,4,2024-07-09,07:45:08,07:45:27,19,ear,5682,5681,receiver,middle,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709073000_20240709080000.mp4,908.0,n884a6_ch7_main_20240709073000_20240709080000.mp4,unknown,908.0,19.0,False,True,ok
370,1,4,2024-07-09,07:45:30,07:45:30,0,ear,5682,5681,initiator,middle,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709073000_20240709080000.mp4,930.0,n884a6_ch7_main_20240709073000_20240709080000.mp4,unknown,930.0,1.0,True,True,ok
371,1,4,2024-07-09,07:45:34,07:45:42,8,ear,5682,5681,receiver,middle,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709073000_20240709080000.mp4,934.0,n884a6_ch7_main_20240709073000_20240709080000.mp4,unknown,934.0,8.0,False,True,ok
372,1,4,2024-07-09,07:46:05,07:46:13,8,ear,5682,5680,receiver,front,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709073000_20240709080000.mp4,965.0,n884a6_ch7_main_20240709073000_20240709080000.mp4,unknown,965.0,8.0,False,True,ok
373,1,4,2024-07-09,07:47:11,07:47:21,10,ear,5682,5681,receiver,front,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709073000_20240709080000.mp4,1031.0,n884a6_ch7_main_20240709073000_20240709080000.mp4,unknown,1031.0,10.0,False,True,ok
374,1,4,2024-07-09,07:47:23,07:47:35,12,ear,5682,5681,initiator,front,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709073000_20240709080000.mp4,1043.0,n884a6_ch7_main_20240709073000_20240709080000.mp4,unknown,1043.0,12.0,False,True,ok
375,1,4,2024-07-09,07:49:28,07:49:33,5,ear,5684,5683,receiver,front,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709073000_20240709080000.mp4,1168.0,n884a6_ch7_main_20240709073000_20240709080000.mp4,unknown,1168.0,5.0,False,True,ok
376,1,4,2024-07-09,07:50:17,07:50:23,6,ear,5681,5682,receiver,middle,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709073000_20240709080000.mp4,1217.0,n884a6_ch7_main_20240709073000_20240709080000.mp4,unknown,1217.0,6.0,False,True,ok
377,1,4,2024-07-09,07:50:40,07:50:49,9,ear,5682,5681,initiator,middle,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709073000_20240709080000.mp4,1240.0,n884a6_ch7_main_20240709073000_20240709080000.mp4,unknown,1240.0,9.0,False,True,ok
378,1,4,2024-07-09,07:54:10,07:54:17,7,ear,5682,5681,receiver,front,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709073000_20240709080000.mp4,1450.0,n884a6_ch7_main_20240709073000_20240709080000.mp4,unknown,1450.0,7.0,False,True,ok
379,1,4,2024-07-09,07:55:21,07:55:37,16,tail,5682,5681,unknown,front,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709073000_20240709080000.mp4,1521.0,n884a6_ch7_main_20240709073000_20240709080000.mp4,unknown,1521.0,16.0,False,True,ok
380,1,4,2024-07-09,07:55:28,07:55:28,0,ear,5684,5683,initiator,middle,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709073000_20240709080000.mp4,1528.0,n884a6_ch7_main_20240709073000_20240709080000.mp4,unknown,1528.0,1.0,True,True,ok
381,1,4,2024-07-09,07:55:37,07:55:51,14,tail,5682,5681,receiver,front,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709073000_20240709080000.mp4,1537.0,n884a6_ch7_main_20240709073000_20240709080000.mp4,unknown,1537.0,14.0,False,True,ok
382,1,4,2024-07-09,07:56:59,07:57:05,6,ear,5682,5680,initiator,middle,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709073000_20240709080000.mp4,1619.0,n884a6_ch7_main_20240709073000_20240709080000.mp4,unknown,1619.0,6.0,False,True,ok
383,1,4,2024-07-09,07:58:37,07:58:59,22,ear,5682,5680,receiver,middle,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709073000_20240709080000.mp4,1717.0,n884a6_ch7_main_20240709073000_20240709080000.mp4,unknown,1717.0,22.0,False,True,ok
384,1,4,2024-07-09,07:59:00,07:59:03,3,ear,5682,5680,receiver,middle,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709073000_20240709080000.mp4,1740.0,n884a6_ch7_main_20240709073000_20240709080000.mp4,unknown,1740.0,3.0,False,True,ok
385,1,4,2024-07-09,07:59:42,07:59:43,1,ear,5682,5680,initiator,middle,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709073000_20240709080000.mp4,1782.0,n884a6_ch7_main_20240709073000_20240709080000.mp4,unknown,1782.0,1.0,False,True,ok
386,1,4,2024-07-09,07:59:46,07:59:47,1,ear,5682,5680,initiator,middle,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709073000_20240709080000.mp4,1786.0,n884a6_ch7_main_20240709073000_20240709080000.mp4,unknown,1786.0,1.0,False,True,ok
387,1,4,2024-07-09,07:59:57,07:59:59,2,ear,5682,5680,initiator,middle,True,7,N884A6_ch7_main_20240709073000_20240709080000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709073000_20240709080000.mp4,1797.0,n884a6_ch7_main_20240709073000_20240709080000.mp4,unknown,1797.0,2.0,False,True,ok
388,1,4,2024-07-09,08:00:01,08:00:03,2,ear,5682,5680,initiator,middle,True,7,N884A6_ch7_main_20240709080000_20240709083000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709080000_20240709083000.mp4,1.0,n884a6_ch7_main_20240709080000_20240709083000.mp4,unknown,1.0,2.0,False,True,ok
389,1,4,2024-07-09,08:00:08,08:00:10,2,ear,5682,5680,initiator,middle,True,7,N884A6_ch7_main_20240709080000_20240709083000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709080000_20240709083000.mp4,8.0,n884a6_ch7_main_20240709080000_20240709083000.mp4,unknown,8.0,2.0,False,True,ok
390,1,4,2024-07-09,08:00:11,08:00:19,8,ear,5682,5681,initiator,middle,True,7,N884A6_ch7_main_20240709080000_20240709083000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709080000_20240709083000.mp4,11.0,n884a6_ch7_main_20240709080000_20240709083000.mp4,unknown,11.0,8.0,False,True,ok
391,1,4,2024-07-09,08:01:12,08:01:13,1,ear,5682,5681,initiator,middle,True,7,N884A6_ch7_main_20240709080000_20240709083000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709080000_20240709083000.mp4,72.0,n884a6_ch7_main_20240709080000_20240709083000.mp4,unknown,72.0,1.0,False,True,ok
392,1,4,2024-07-09,08:01:15,08:01:24,9,ear,5682,5681,receiver,middle,True,7,N884A6_ch7_main_20240709080000_20240709083000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709080000_20240709083000.mp4,75.0,n884a6_ch7_main_20240709080000_20240709083000.mp4,unknown,75.0,9.0,False,True,ok
393,1,4,2024-07-09,08:01:31,08:01:33,2,ear,5682,5680,receiver,middle,True,7,N884A6_ch7_main_20240709080000_20240709083000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709080000_20240709083000.mp4,91.0,n884a6_ch7_main_20240709080000_20240709083000.mp4,unknown,91.0,2.0,False,True,ok
394,1,4,2024-07-09,08:01:38,08:01:40,2,ear,5682,5680,receiver,middle,True,7,N884A6_ch7_main_20240709080000_20240709083000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709080000_20240709083000.mp4,98.0,n884a6_ch7_main_20240709080000_20240709083000.mp4,unknown,98.0,2.0,False,True,ok
395,1,4,2024-07-09,08:01:42,08:01:44,2,ear,5682,5680,receiver,middle,True,7,N884A6_ch7_main_20240709080000_20240709083000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709080000_20240709083000.mp4,102.0,n884a6_ch7_main_20240709080000_20240709083000.mp4,unknown,102.0,2.0,False,True,ok
396,1,4,2024-07-09,08:01:45,08:02:25,40,ear,5682,5681,initiator,middle,True,7,N884A6_ch7_main_20240709080000_20240709083000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709080000_20240709083000.mp4,105.0,n884a6_ch7_main_20240709080000_20240709083000.mp4,unknown,105.0,40.0,False,True,ok
397,1,4,2024-07-09,08:03:47,08:03:57,10,ear,5682,5681,receiver,middle,True,7,N884A6_ch7_main_20240709080000_20240709083000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709080000_20240709083000.mp4,227.0,n884a6_ch7_main_20240709080000_20240709083000.mp4,unknown,227.0,10.0,False,True,ok
398,1,4,2024-07-09,08:04:25,08:04:27,2,ear,5682,5680,initiator,middle,True,7,N884A6_ch7_main_20240709080000_20240709083000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709080000_20240709083000.mp4,265.0,n884a6_ch7_main_20240709080000_20240709083000.mp4,unknown,265.0,2.0,False,True,ok
399,1,4,2024-07-09,08:04:47,08:05:01,14,ear,5682,5680,receiver,middle,True,7,N884A6_ch7_main_20240709080000_20240709083000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709080000_20240709083000.mp4,287.0,n884a6_ch7_main_20240709080000_20240709083000.mp4,unknown,287.0,14.0,False,True,ok
400,1,4,2024-07-09,08:05:57,08:05:58,1,tail,5682,5681,initiator,middle,True,7,N884A6_ch7_main_20240709080000_20240709083000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709080000_20240709083000.mp4,357.0,n884a6_ch7_main_20240709080000_20240709083000.mp4,unknown,357.0,1.0,False,True,ok
401,1,4,2024-07-09,08:06:23,08:06:31,8,tail,5682,5681,initiator,middle,True,7,N884A6_ch7_main_20240709080000_20240709083000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709080000_20240709083000.mp4,383.0,n884a6_ch7_main_20240709080000_20240709083000.mp4,unknown,383.0,8.0,False,True,ok
